,voxel_x,voxel_y,voxel_z,currentStep,struggleValue,rowCount
917,-1.2,1.4,-4.2,7,19.3311485,3
4154,1.0,1.0,-2.3,7,43.59264968461538,13
4148,1.0,1.0,-2.4,7,108.1844148,3
1018,-1.1,1.0,-4.5,7,16.6915591,1
5513,1.2,1.1,-3.1,7,110.8104037,1
1024,-1.1,1.0,-4.4,7,113.40200637368423,19
4138,1.0,1.0,-2.5,7,161.64006135,2
1031,-1.1,1.0,-4.3,7,42.212371575,4
4123,1.0,1.0,-2.6,7,163.63757976363638,11
1041,-1.1,1.0,-4.2,7,16.6915591,1
4106,1.0,1.0,-2.7,7,180.23234812307692,13
5720,1.2,1.3,-2.9,7,183.6127639,6
4088,1.0,1.0,-2.8,7,177.02095313499998,20
6251,1.3,1.3,-2.8,7,183.6127639,1
1070,-1.1,1.1,-4.6,7,16.6915591,1
4681,1.1,0.9,-2.7,7,159.23643757619047,21
1072,-1.1,1.1,-4.5,7,16.6915591,1
6406,1.4,1.0,-3.0,7,104.5303427,14
1081,-1.1,1.1,-4.4,7,118.774809,12
2418,0.7,0.7,-2.7,7,35.5597812,2
5507,1.2,1.0,-2.4,7,183.6127639,1
5502,1.2,1.0,-2.5,7,38.9410543,3
4156,1.0,1.0,-2.2,7,36.1821479,12
4658,1.1,0.9,-2.8,7,134.72029636060606,33
998,-1.1,0.9,-4.1,7,19.3311485,1
4174,1.0,1.1,-3.0,7,45.6995564,3
918,-1.2,1.4,-4.1,7,19.3311485,1
6367,1.4,0.9,-2.9,7,44.650176947619045,21
919,-1.2,1.4,-3.9,7,19.3311485,1
4253,1.0,1.1,-2.3,7,35.5597812,2
4249,1.0,1.1,-2.4,7,19.495171533333334,3
4240,1.0,1.1,-2.5,7,112.733281925,4
619,-1.2,0.9,-4.3,7,118.774809,5
2486,0.7,0.8,-2.6,7,35.319266400000004,2
4224,1.0,1.1,-2.6,7,114.68724265,10
5304,1.2,0.8,-2.5,7,161.1269267,2
1094,-1.1,1.1,-4.3,7,118.774809,16
6379,1.4,0.9,-2.8,7,133.21552763333332,6
5678,1.2,1.2,-2.7,7,90.46538604705881,17
4206,1.0,1.1,-2.7,7,124.26501449999998,9
963,-1.1,0.8,-4.4,7,16.6915591,1
968,-1.1,0.8,-4.3,7,16.6915591,1
4636,1.1,0.9,-2.9,7,120.6157076,45
4189,1.0,1.1,-2.8,7,78.07161472666667,15
5692,1.2,1.2,-2.6,7,75.18319596666666,6
4180,1.0,1.1,-2.9,7,45.6995564,3
983,-1.1,0.9,-4.4,7,16.6915591,1
611,-1.2,0.9,-4.4,7,98.35815902,5
952,-1.1,0.7,-4.2,7,16.6915591,1
5317,1.2,0.9,-3.0,7,183.6127639,1
1318,-1.0,1.1,-4.5,7,16.6915591,1
699,-1.2,1.0,-4.2,7,19.3311485,2
6515,1.4,1.1,-2.6,7,110.8104037,1
6033,1.3,1.0,-2.8,7,113.13643787021276,47
3443,0.9,0.9,-2.6,7,149.014204625,8
4826,1.1,1.0,-2.4,7,141.534699525,4
6629,1.5,1.0,-2.9,7,144.064574425,4
1917,0.4,0.9,-2.4,7,25.420006,1
3429,0.9,0.9,-2.7,7,108.76305563000001,10
5344,1.2,0.9,-2.8,7,143.7315765,9
1276,-1.0,1.0,-4.4,7,118.774809,10
4827,1.1,1.0,-2.3,7,24.425921258333332,12
4829,1.1,1.0,-2.2,7,49.09830685,8
3291,0.9,0.7,-2.5,7,25.1875271,3
3303,0.9,0.8,-2.9,7,15.3005064,4
6520,1.4,1.2,-3.0,7,112.2263229,2
3417,0.9,0.9,-2.8,7,51.03784856666667,21
1613,-0.7,1.0,-4.4,7,16.6915591,1
1614,-0.7,1.0,-4.3,7,16.6915591,1
3315,0.9,0.8,-2.8,7,57.378570775,4
1621,-0.7,1.1,-4.2,7,19.3311485,1
3457,0.9,0.9,-2.5,7,84.75973739999999,7
5957,1.3,0.9,-2.8,7,150.44321156,5
1574,-0.8,1.2,-4.0,7,118.774809,6
1572,-0.8,1.2,-4.1,7,118.774809,1
2972,0.8,0.9,-2.5,7,25.1875271,1
5934,1.3,0.9,-3.0,7,183.6127639,2
287,-1.3,1.0,-4.5,7,19.3311485,1
6093,1.3,1.1,-2.9,7,135.01679177916665,96
3116,0.8,1.1,-2.4,7,20.1644868,3
6152,1.3,1.1,-2.6,7,110.8104037,1
3517,0.9,1.0,-2.6,7,84.8853033,7
6497,1.4,1.1,-2.8,7,77.0221572,3
5940,1.3,0.9,-2.9,7,25.420006,1
6643,1.5,1.0,-2.8,7,52.03659582,5
3502,0.9,1.0,-2.7,7,144.0064547,4
6136,1.3,1.1,-2.7,7,106.50992636363637,33
3491,0.9,1.0,-2.8,7,111.047400875,4
1541,-0.8,1.0,-4.2,7,19.3311485,1
4819,1.1,1.0,-2.5,7,100.36269718421053,19
3105,0.8,1.1,-2.5,7,20.1644868,5
3274,0.9,0.7,-2.6,7,27.346688078947366,19
6510,1.4,1.1,-2.7,7,110.8104037,1
3467,0.9,0.9,-2.4,7,14.9054169,1
1571,-0.8,1.2,-4.3,7,118.774809,1
203,-1.3,0.8,-4.5,7,16.6915591,2
1629,-0.6,1.0,-4.3,7,18.451285366666667,3
1630,-0.5,1.0,-4.3,7,16.6915591,1
4848,1.1,1.1,-2.9,7,139.6673588,1
4958,1.1,1.2,-2.9,7,183.6127639,3
324,-1.3,1.0,-4.1,7,19.3311485,1
3374,0.9,0.8,-2.5,7,31.864527,3
5136,1.1,1.4,-2.7,7,34.3419989,1
167,-1.4,1.6,-4.2,7,19.3311485,1
168,-1.4,1.6,-4.1,7,19.3311485,1
316,-1.3,1.0,-4.2,7,19.3311485,2
6684,1.6,0.1,-3.5,7,25.420006,1
6003,1.3,1.0,-3.0,7,183.6127639,2
273,-1.3,1.0,-4.6,7,16.6915591,1
3335,0.9,0.8,-2.7,7,41.597802948,25
3356,0.9,0.8,-2.6,7,43.72489363333333,18
5364,1.2,0.9,-2.7,7,140.85929084285715,7
5122,1.1,1.4,-2.8,7,34.3419989,7
5410,1.2,1.0,-3.0,7,146.42819035384613,13
306,-1.3,1.0,-4.3,7,19.3311485,1
4990,1.1,1.2,-2.7,7,40.23396351666666,18
5398,1.2,0.9,-2.3,7,183.6127639,1
181,-1.3,0.6,-4.3,7,16.6915591,7
298,-1.3,1.0,-4.4,7,19.3311485,1
4974,1.1,1.2,-2.8,7,97.8172716,50
5928,1.3,0.9,-3.1,7,183.6127639,2
4932,1.1,1.1,-2.2,7,34.3419989,1
4929,1.1,1.1,-2.4,7,25.4240501,1
421,-1.3,1.2,-4.3,7,118.774809,2
4864,1.1,1.1,-2.8,7,114.6802254875,32
5396,1.2,0.9,-2.4,7,14.9054169,1
158,-1.4,1.3,-3.8,7,19.3311485,1
267,-1.3,1.0,-4.7,7,17.864709944444442,9
5443,1.2,1.0,-2.8,7,153.62093600701755,57
6719,1.7,0.0,-3.5,7,25.420006,2
3038,0.8,1.0,-2.6,7,183.6127639,5
4883,1.1,1.1,-2.7,7,118.7797429642857,14
164,-1.4,1.4,-3.7,7,19.3311485,2
5107,1.1,1.4,-2.9,7,34.3419989,13
387,-1.3,1.1,-4.1,7,118.774809,4
4903,1.1,1.1,-2.6,7,87.4509198375,16
6015,1.3,1.0,-2.9,7,113.73404198769231,65
190,-1.3,0.7,-4.4,7,16.6915591,2
375,-1.3,1.1,-4.2,7,118.774809,2
4918,1.1,1.1,-2.5,7,183.6127639,2
5423,1.2,1.0,-2.9,7,159.20147029655172,58
6660,1.5,1.1,-2.9,7,183.6127639,3
6114,1.3,1.1,-2.8,7,117.49335087816091,174
394,-1.3,1.1,-4.0,7,118.774809,2
1502,-0.9,1.3,-4.2,7,118.774809,1
5007,1.1,1.2,-2.6,7,82.54570444999999,4
1500,-0.9,1.2,-3.9,7,118.774809,1
5325,1.2,0.9,-2.9,7,141.865223525,36
5382,1.2,0.9,-2.6,7,161.36613773404258,94
3667,0.9,1.3,-3.1,7,20.1644868,3
6462,1.4,1.1,-3.1,7,45.2185268,1
3145,0.8,1.2,-2.5,7,65.48744525,2
6601,1.5,0.9,-2.9,7,37.090288125,12
6167,1.3,1.2,-2.9,7,122.16622673076924,13
507,-1.3,1.6,-4.2,7,19.3311485,1
1374,-1.0,1.2,-4.3,7,118.774809,2
5051,1.1,1.3,-2.8,7,34.3419989,1
502,-1.3,1.5,-4.2,7,19.3311485,2
3651,0.9,1.2,-2.5,7,42.825966025,4
6470,1.4,1.1,-3.0,7,114.41564535,2
1386,-1.0,1.2,-4.1,7,118.774809,1
3187,0.8,1.5,-2.8,7,25.1875271,6
3642,0.9,1.2,-2.6,7,101.88862535,2
1501,-0.9,1.3,-4.3,7,118.774809,1
3631,0.9,1.2,-2.8,7,20.1644868,3
4760,1.1,1.0,-2.8,7,171.03230426262627,99
3193,0.8,1.6,-2.7,7,45.6995564,8
1380,-1.0,1.2,-4.2,7,118.774809,1
3611,0.9,1.1,-2.4,7,20.1644868,2
6457,1.4,1.0,-2.6,7,110.8104037,1
4745,1.1,1.0,-2.9,7,183.6127639,19
6595,1.5,0.9,-3.0,7,104.51638495,2
6187,1.3,1.2,-2.8,7,96.36684007,40
1280,-1.0,1.0,-4.3,7,118.774809,15
6074,1.3,1.1,-3.1,7,114.41564535,2
1286,-1.0,1.0,-4.2,7,118.774809,5
2012,0.5,0.8,-2.5,7,25.420006,1
3791,1.0,0.7,-2.8,7,17.7650022,4
2893,0.8,0.8,-2.5,7,40.210776875,8
3737,0.9,1.5,-2.6,7,45.6995564,1
3669,0.9,1.3,-3.0,7,20.1644868,2
4735,1.1,1.0,-3.0,7,139.6673588,1
3716,0.9,1.4,-2.7,7,35.44354175,2
6451,1.4,1.0,-2.7,7,109.53615754999998,4
1323,-1.0,1.1,-4.4,7,16.6915591,2
3709,0.9,1.4,-2.8,7,25.1875271,1
1329,-1.0,1.1,-4.3,7,118.774809,1
5391,1.2,0.9,-2.5,7,161.12692669999998,52
6080,1.3,1.1,-3.0,7,146.42819035384613,13
1339,-1.0,1.1,-4.2,7,118.774809,1
5873,1.3,0.4,-3.2,7,25.420006,1
5870,1.3,0.3,-3.2,7,25.420006,1
5904,1.3,0.8,-2.8,7,45.2185268,1
1391,-1.0,1.2,-4.0,7,118.774809,2
2934,0.8,0.9,-2.8,7,100.09056724,5
5910,1.3,0.8,-2.7,7,45.2185268,1
3255,0.9,0.7,-2.7,7,32.68871573636364,11
2047,0.5,0.9,-2.4,7,25.420006,1
470,-1.3,1.3,-4.3,7,118.774809,3
5036,1.1,1.3,-2.9,7,34.3419989,8
2944,0.8,0.9,-2.7,7,91.34993916666667,3
483,-1.3,1.3,-3.8,7,19.3311485,1
3604,0.9,1.1,-2.5,7,20.1644868,2
3583,0.9,1.1,-2.7,7,183.6127639,1
1444,-0.9,1.0,-4.2,7,118.774809,2
2041,0.5,0.9,-2.5,7,25.420006,1
1470,-0.9,1.1,-4.2,7,19.3311485,1
481,-1.3,1.3,-4.2,7,118.774809,2
5916,1.3,0.8,-2.6,7,161.1269267,3
4803,1.1,1.0,-2.6,7,114.65616015,10
2958,0.8,0.9,-2.6,7,42.72977243,10
5466,1.2,1.0,-2.7,7,135.11814556428573,14
6053,1.3,1.0,-2.7,7,94.46318848,10
3139,0.8,1.2,-2.6,7,110.8104037,1
3239,0.9,0.7,-2.8,7,25.208661545454547,11
2249,0.6,0.9,-2.5,7,25.420006,1
218,-1.3,0.9,-4.7,7,18.451285366666667,3
1438,-0.9,1.0,-4.3,7,118.774809,1
5922,1.3,0.8,-2.3,7,183.6127639,1
3594,0.9,1.1,-2.6,7,112.2263229,6
1491,-0.9,1.2,-4.3,7,118.774809,1
6157,1.3,1.2,-3.0,7,142.21368938571428,7
1497,-0.9,1.2,-4.1,7,85.62692216666666,3
6611,1.5,0.9,-2.8,7,183.6127639,2
6481,1.4,1.1,-2.9,7,138.5640947,10
4781,1.1,1.0,-2.7,7,176.39416645937501,32
4398,1.0,1.4,-2.8,8,9.8189942,1
5383,1.2,0.9,-2.6,8,17.6871527,28
4519,1.1,0.7,-2.6,8,9.6300028,6
3336,0.9,0.8,-2.7,8,29.567784659090908,22
5037,1.1,1.3,-2.9,8,9.8189942,1
3256,0.9,0.7,-2.7,8,48.52337288571429,14
5281,1.2,0.8,-2.7,8,5.6290061,1
3240,0.9,0.7,-2.8,8,8.4210056,1
2631,0.7,1.0,-2.5,8,77.8445251,3
6054,1.3,1.0,-2.7,8,77.8445251,11
5597,1.2,1.1,-2.6,8,77.8445251,2
4486,1.1,0.7,-2.8,8,25.776885475,4
5576,1.2,1.1,-2.7,8,77.8445251,17
3316,0.9,0.8,-2.8,8,13.492279569230769,13
6016,1.3,1.0,-2.9,8,13.300735866666665,6
4539,1.1,0.8,-2.9,8,7.624212299999999,5
4556,1.1,0.8,-2.8,8,19.586388091666667,12
6034,1.3,1.0,-2.8,8,52.69564572608695,23
4597,1.1,0.8,-2.6,8,8.2383496,3
5554,1.2,1.1,-2.8,8,22.596988770000003,20
5108,1.1,1.4,-2.9,8,9.8189942,15
5365,1.2,0.9,-2.7,8,65.76157146842105,19
4502,1.1,0.7,-2.7,8,9.6300028,1
3275,0.9,0.7,-2.6,8,77.8445251,8
5392,1.2,0.9,-2.5,8,17.6871527,1
5052,1.1,1.3,-2.8,8,9.8189942,1
3106,0.8,1.1,-2.5,8,77.8445251,5
4576,1.1,0.8,-2.7,8,17.895547457142857,7
6188,1.3,1.2,-2.8,8,9.157729800000002,20
4991,1.1,1.2,-2.7,8,10.8184952,7
5252,1.2,0.8,-2.9,8,77.8445251,2
2935,0.8,0.9,-2.8,8,28.7405233,5
3980,1.0,0.9,-2.9,8,6.5660027,4
2804,0.8,0.7,-2.6,8,77.8445251,10
5905,1.3,0.8,-2.8,8,77.8445251,1
3995,1.0,0.9,-2.8,8,20.269775799999998,2
4761,1.1,1.0,-2.8,8,9.9500755,5
4782,1.1,1.0,-2.7,8,47.6505286,9
2787,0.8,0.7,-2.7,8,53.039244263636355,11
4012,1.0,0.9,-2.7,8,24.50514955,4
2945,0.8,0.9,-2.7,8,28.7405233,1
5467,1.2,1.0,-2.7,8,77.8445251,10
4030,1.0,0.9,-2.6,8,22.76696162,5
4804,1.1,1.0,-2.6,8,77.8445251,6
4702,1.1,0.9,-2.6,8,19.080640915384613,13
4046,1.0,0.9,-2.5,8,77.8445251,2
3643,0.9,1.2,-2.6,8,77.8445251,1
2836,0.8,0.8,-2.8,8,6.5660027,2
2876,0.8,0.8,-2.6,8,26.394266522222225,18
3814,1.0,0.7,-2.7,8,18.684079014285714,7
3792,1.0,0.7,-2.8,8,8.4210056,7
3834,1.0,0.7,-2.6,8,9.6300028,1
3847,1.0,0.7,-2.5,8,5.6290061,2
3881,1.0,0.8,-2.8,8,31.696511788888888,9
5891,1.3,0.7,-2.7,8,28.7405233,1
5785,1.2,1.4,-2.9,8,9.8189942,1
3905,1.0,0.8,-2.7,8,15.898540952941175,17
5326,1.2,0.9,-2.9,8,11.308761749999999,2
6168,1.3,1.2,-2.9,8,19.036769800000002,4
3927,1.0,0.8,-2.6,8,7.32507875,8
5488,1.2,1.0,-2.6,8,77.8445251,3
3946,1.0,0.8,-2.5,8,7.542523,1
2855,0.8,0.8,-2.7,8,29.90315734,5
5637,1.2,1.2,-2.9,8,7.7431607,5
2771,0.8,0.7,-2.8,8,5.6290061,7
3533,0.9,1.0,-2.5,8,77.8445251,6
4637,1.1,0.9,-2.9,8,11.799028299999998,3
4865,1.1,1.1,-2.8,8,8.8964111375,8
5679,1.2,1.2,-2.7,8,9.3330163,3
5444,1.2,1.0,-2.8,8,71.84038902727274,11
5305,1.2,0.8,-2.5,8,17.6871527,2
4884,1.1,1.1,-2.7,8,31.622837916666665,6
3410,0.9,0.9,-2.9,8,6.5660027,1
3050,0.8,1.0,-2.5,8,77.84452509999998,7
2679,0.7,1.1,-2.6,8,77.8445251,1
6115,1.3,1.1,-2.8,8,12.376754894736843,19
5658,1.2,1.2,-2.8,8,8.825445,16
3061,0.8,1.0,-2.4,8,77.8445251,2
3357,0.9,0.8,-2.6,8,7.542523,1
4975,1.1,1.2,-2.8,8,10.8184952,1
4225,1.0,1.1,-2.6,8,77.8445251,2
5503,1.2,1.0,-2.5,8,77.8445251,1
3418,0.9,0.9,-2.8,8,10.75242318,5
3430,0.9,0.9,-2.7,8,21.9639253,5
4682,1.1,0.9,-2.7,8,29.729109499999996,13
2753,0.8,0.6,-2.6,8,77.8445251,2
3518,0.9,1.0,-2.6,8,77.8445251,1
5721,1.2,1.3,-2.9,8,9.8189942,1
6137,1.3,1.1,-2.7,8,77.8445251,2
2748,0.8,0.6,-2.7,8,77.8445251,1
5971,1.3,0.9,-2.7,8,77.8445251,10
4089,1.0,1.0,-2.8,8,11.7990283,1
4107,1.0,1.0,-2.7,8,9.604545566666665,3
4124,1.0,1.0,-2.6,8,51.03411314,5
5958,1.3,0.9,-2.8,8,5.6290061,2
4139,1.0,1.0,-2.5,8,77.8445251,4
4659,1.1,0.9,-2.8,8,10.379609953846153,13
4149,1.0,1.0,-2.4,8,77.8445251,1
4820,1.1,1.0,-2.5,8,77.8445251,1
5345,1.2,0.9,-2.8,8,13.797184,9
5296,1.2,0.8,-2.6,8,17.6871527,9
731,-1.2,1.1,-4.5,8,8.7490733,3
2559,0.7,0.9,-2.5,8,77.8445251,1
665,-1.2,1.0,-4.5,8,8.7490733,2
6699,1.6,0.9,-2.8,8,28.7405233,1
2193,0.6,0.8,-2.6,8,77.8445251,1
6695,1.6,0.8,-2.7,8,28.7405233,1
1012,-1.1,1.0,-4.7,8,10.1500159,2
2181,0.6,0.8,-2.7,8,77.8445251,5
1999,0.5,0.8,-2.7,8,77.8445251,1
307,-1.3,1.0,-4.3,8,8.7490733,1
226,-1.3,0.9,-4.6,8,8.7490733,3
870,-1.2,1.2,-4.1,8,10.1500159,3
6438,1.4,1.0,-2.8,8,17.77921925,6
809,-1.2,1.2,-4.4,8,10.1500159,2
2097,0.5,1.1,-2.7,8,77.8445251,1
1155,-1.1,1.2,-4.3,8,10.1500159,3
6341,1.4,0.8,-2.7,8,28.7405233,1
6528,1.4,1.2,-2.9,8,28.7405233,1
902,-1.2,1.3,-4.2,8,10.1500159,3
6694,1.6,0.8,-2.8,8,28.7405233,2
6689,1.6,0.8,-2.9,8,28.7405233,1
6630,1.5,1.0,-2.9,8,28.7405233,1
1014,-1.1,1.0,-4.6,8,10.1500159,3
826,-1.2,1.2,-4.3,8,10.1500159,1
1142,-1.1,1.2,-4.4,8,10.1500159,1
2471,0.7,0.8,-2.7,8,53.2925242,2
570,-1.2,0.8,-4.4,8,8.7490733,1
2345,0.6,1.1,-2.5,8,77.8445251,1
244,-1.3,0.9,-4.4,8,8.7490733,1
6612,1.5,0.9,-2.8,8,24.50514955,4
182,-1.3,0.6,-4.3,8,6.9750236,1
6421,1.4,1.0,-2.9,8,13.149642956521738,23
1071,-1.1,1.1,-4.6,8,10.1500159,1
1073,-1.1,1.1,-4.5,8,10.1500159,3
2487,0.7,0.8,-2.6,8,33.650923479999996,30
999,-1.1,0.9,-4.1,8,8.7490733,8
600,-1.2,0.9,-4.5,8,8.7490733,1
6644,1.5,1.0,-2.8,8,16.03440205,4
2241,0.6,0.9,-2.6,8,77.8445251,2
1082,-1.1,1.1,-4.4,8,10.1500159,1
534,-1.2,0.6,-4.3,8,6.9750236,20
2339,0.6,1.1,-2.6,8,77.8445251,1
6498,1.4,1.1,-2.8,8,20.024642525,4
2452,0.7,0.8,-3.0,8,77.8445251,1
2259,0.6,0.9,-2.4,8,77.8445251,1
850,-1.2,1.2,-4.2,8,10.1500159,8
274,-1.3,1.0,-4.6,8,8.7490733,1
6330,1.4,0.7,-2.7,8,28.7405233,2
6380,1.4,0.9,-2.8,8,5.6290061,2
2419,0.7,0.7,-2.7,8,77.8445251,1
642,-1.2,0.9,-4.1,8,8.7490733,2
700,-1.2,1.0,-4.2,8,8.7490733,1
209,-1.3,0.8,-4.4,8,8.7490733,2
6541,1.4,1.2,-2.8,9,21.0005055,3
1319,-1.0,1.1,-4.5,9,21.7330893,1
4821,1.1,1.0,-2.5,9,6.1115086,1
3304,0.9,0.8,-2.9,9,7.4430027,12
3317,0.9,0.8,-2.8,9,7.4430027,2
2805,0.8,0.7,-2.6,9,24.4085065,12
4638,1.1,0.9,-2.9,9,18.4420494,8
5384,1.2,0.9,-2.6,9,33.4097909,22
6094,1.3,1.1,-2.9,9,19.174475469565216,23
5123,1.1,1.4,-2.8,9,18.4084995,1
191,-1.3,0.7,-4.4,9,6.8430229,7
5366,1.2,0.9,-2.7,9,31.270849016666663,12
4207,1.0,1.1,-2.7,9,24.7669852,4
484,-1.3,1.4,-4.5,9,13.9541928,1
3835,1.0,0.7,-2.6,9,13.554880975,4
2429,0.7,0.7,-2.6,9,24.4085065,1
4783,1.1,1.0,-2.7,9,24.136463007142858,14
5680,1.2,1.2,-2.7,9,21.0005055,3
6631,1.5,1.0,-2.9,9,22.165767896969697,33
2760,0.8,0.7,-3.0,9,7.4430027,1
3815,1.0,0.7,-2.7,9,6.1115086,2
1269,-1.0,1.0,-4.6,9,21.7330893,1
1272,-1.0,1.0,-4.5,9,21.7330893,1
6035,1.3,1.0,-2.8,9,20.57451707142857,35
219,-1.3,0.9,-4.7,9,13.9541928,1
5468,1.2,1.0,-2.7,9,16.1577928,7
2788,0.8,0.7,-2.7,9,24.4085065,1
5659,1.2,1.2,-2.8,9,16.990800404545453,22
227,-1.3,0.9,-4.6,9,13.9541928,1
4805,1.1,1.0,-2.6,9,18.754998966666665,6
2764,0.8,0.7,-2.9,9,7.4430027,1
6017,1.3,1.0,-2.9,9,22.64848795,6
2856,0.8,0.8,-2.7,9,6.9761961,1
6116,1.3,1.1,-2.8,9,20.13265147948718,39
1465,-0.9,1.1,-4.5,9,21.7330893,1
4557,1.1,0.8,-2.8,9,13.9975,1
5555,1.2,1.1,-2.8,9,20.87983208,20
6169,1.3,1.2,-2.9,9,19.883474633333332,3
3545,0.9,1.0,-2.4,9,6.9761961,1
6138,1.3,1.1,-2.7,9,33.4097909,1
6499,1.4,1.1,-2.8,9,19.72127745,2
2260,0.6,0.9,-2.4,9,6.9761961,1
5598,1.2,1.1,-2.6,9,18.826838900000002,3
5941,1.3,0.9,-2.9,9,29.360218,2
346,-1.3,1.1,-4.5,9,13.9541928,2
4904,1.1,1.1,-2.6,9,11.8725141,2
6482,1.4,1.1,-2.9,9,20.135309945454544,11
5972,1.3,0.9,-2.7,9,24.842868299999996,3
5577,1.2,1.1,-2.7,9,13.226792159999999,5
4919,1.1,1.1,-2.5,9,24.4085065,1
5424,1.2,1.0,-2.9,9,16.0360051,1
4520,1.1,0.7,-2.6,9,6.1115086,1
732,-1.2,1.1,-4.5,9,21.7330893,3
4503,1.1,0.7,-2.7,9,6.1115086,2
5959,1.3,0.9,-2.8,9,32.14995572857143,21
4885,1.1,1.1,-2.7,9,18.4934876,5
6645,1.5,1.0,-2.8,9,25.827370983333335,12
402,-1.3,1.2,-4.5,9,13.9541928,2
5445,1.2,1.0,-2.8,9,23.03979301818182,11
5535,1.2,1.1,-2.9,9,19.948046339999998,25
851,-1.2,1.2,-4.2,9,21.7330893,1
6422,1.4,1.0,-2.9,9,20.00144772051282,78
4598,1.1,0.8,-2.6,9,6.1115086,1
2837,0.8,0.8,-2.8,9,7.4430027,3
657,-1.2,1.0,-4.6,9,20.62181837142857,7
3337,0.9,0.8,-2.7,9,6.9761961,1
275,-1.3,1.0,-4.6,9,13.9541928,2
612,-1.2,0.9,-4.4,9,13.9541928,1
666,-1.2,1.0,-4.5,9,13.9541928,1
422,-1.3,1.2,-4.3,9,17.84364105,2
4577,1.1,0.8,-2.7,9,7.7090231,3
3358,0.9,0.8,-2.6,9,20.2222558,2
827,-1.2,1.2,-4.3,9,21.7330893,3
6439,1.4,1.0,-2.8,9,22.122745635897438,39
4866,1.1,1.1,-2.8,9,24.7669852,1
810,-1.2,1.2,-4.4,9,21.7330893,5
6189,1.3,1.2,-2.8,9,14.789402499999998,27
1434,-0.9,1.0,-4.5,9,21.7330893,2
4992,1.1,1.2,-2.7,9,21.0005055,1
3375,0.9,0.8,-2.5,9,6.9761961,1
409,-1.3,1.2,-4.4,9,21.7330893,1
487,-1.3,1.4,-4.4,9,13.9541928,1
801,-1.2,1.2,-4.5,9,21.7330893,26
3276,0.9,0.7,-2.6,9,18.826838900000002,3
6581,1.5,0.8,-2.9,9,21.0005055,2
5773,1.2,1.4,-3.0,9,18.4084995,8
3882,1.0,0.8,-2.8,9,13.586955254545455,11
4013,1.0,0.9,-2.7,9,24.4085065,4
4683,1.1,0.9,-2.7,9,22.663357866666665,9
4762,1.1,1.0,-2.8,9,24.4085065,5
1143,-1.1,1.2,-4.4,9,21.7330893,1
503,-1.3,1.6,-4.5,9,13.9541928,1
535,-1.2,0.6,-4.3,9,6.843022899999999,5
1015,-1.1,1.0,-4.6,9,21.7330893,3
4125,1.0,1.0,-2.6,9,15.819677966666667,3
571,-1.2,0.8,-4.4,9,13.9541928,8
2573,0.7,0.9,-2.4,9,6.9761961,2
6381,1.4,0.9,-2.8,9,26.895510854545453,22
593,-1.2,0.9,-4.6,9,20.17731,5
5504,1.2,1.0,-2.5,9,33.4097909,2
4031,1.0,0.9,-2.6,9,24.4085065,1
5740,1.2,1.3,-2.8,9,9.8205201,2
5346,1.2,0.9,-2.8,9,21.43635513846154,26
4660,1.1,0.9,-2.8,9,16.72841023333333,3
525,-1.2,0.6,-4.4,9,6.8430229,1
6067,1.3,1.0,-2.6,9,33.4097909,3
1136,-1.1,1.2,-4.5,9,21.7330893,2
5786,1.2,1.4,-2.9,9,18.4084995,27
495,-1.3,1.5,-4.5,9,13.9541928,1
5508,1.2,1.0,-2.4,9,33.4097909,1
3928,1.0,0.8,-2.6,9,8.898591957142857,7
6602,1.5,0.9,-2.9,9,26.634013821951218,82
3906,1.0,0.8,-2.7,9,8.584523242857143,7
6588,1.5,0.8,-2.8,9,21.0005055,3
172,-1.3,0.6,-4.4,9,6.8430229,1
5489,1.2,1.0,-2.6,9,33.4097909,2
3257,0.9,0.7,-2.7,9,24.4085065,2
548,-1.2,0.7,-4.4,9,11.820841829999999,20
1074,-1.1,1.1,-4.5,9,21.7330893,1
3861,1.0,0.8,-2.9,9,10.06480162,5
4190,1.0,1.1,-2.8,9,24.7669852,2
6368,1.4,0.9,-2.9,9,20.79693716923077,39
554,-1.2,0.7,-4.3,9,6.8430229,1
1156,-1.1,1.2,-4.3,9,21.7330893,2
5327,1.2,0.9,-2.9,9,16.2197747,2
6613,1.5,0.9,-2.8,9,30.410019864285715,14
588,-1.2,0.9,-4.7,9,13.9541928,3
5722,1.2,1.3,-2.9,9,18.4084995,6
6055,1.3,1.0,-2.7,9,24.26424979090909,11
4684,1.1,0.9,-2.7,10,55.63959069999999,11
5215,1.2,0.6,-2.9,10,52.9651203,2
276,-1.3,1.0,-4.6,10,18.5011339,1
5888,1.3,0.7,-2.9,10,52.9651203,3
3359,0.9,0.8,-2.6,10,15.336860909090909,22
6440,1.4,1.0,-2.8,10,47.72895058039216,51
6081,1.3,1.1,-3.0,10,46.08762815,14
5227,1.2,0.7,-2.8,10,52.9651203,1
4736,1.1,1.0,-3.0,10,17.5095235,1
6190,1.3,1.2,-2.8,10,21.40157833846154,13
4867,1.1,1.1,-2.8,10,18.988174454545454,11
4993,1.1,1.2,-2.7,10,19.842512200000005,28
288,-1.3,1.0,-4.5,10,18.5011339,1
1019,-1.1,1.0,-4.5,10,23.5040602,1
5536,1.2,1.1,-2.9,10,23.6475402,4
811,-1.2,1.2,-4.4,10,23.5040602,2
5225,1.2,0.7,-2.9,10,52.9651203,4
3981,1.0,0.9,-2.9,10,52.9651203,7
